"_id","eventTime","tankLevel","tankLevelPercentage"
"60be7ca5a44d2d0b2d4b3050","2021-06-07T20:08:04.002Z",1567800,62.46
"60be98c4a44d2d0b2d4b30f5","2021-06-07T20:23:04.341Z",1567800,62.46
"60be98c5a44d2d0b2d4b30f7","2021-06-07T20:38:04.341Z",1567800,62.46
"60be98c5a44d2d0b2d4b30f9","2021-06-07T20:53:04.341Z",1567800,62.46
"60be98c6a44d2d0b2d4b30fb","2021-06-07T21:08:04.341Z",1547700,61.66
"60be98c6a44d2d0b2d4b30fd","2021-06-07T21:23:04.341Z",1547700,61.66
"60be98c7a44d2d0b2d4b30ff","2021-06-07T21:38:04.341Z",1547700,61.66
"60be98c7a44d2d0b2d4b3101","2021-06-07T21:53:04.341Z",1547700,61.66
"60be98c8a44d2d0b2d4b3103","2021-06-07T22:08:04.341Z",1547700,61.66
"60beb4e4a44d2d0b2d4b31b0","2021-06-07T22:23:04.355Z",1527600,60.86
"60beb4e5a44d2d0b2d4b31b2","2021-06-07T22:38:04.355Z",1527600,60.86
"60beb4e5a44d2d0b2d4b31b4","2021-06-07T22:53:04.355Z",1527600,60.86
"60beb4e6a44d2d0b2d4b31b6","2021-06-07T23:08:04.355Z",1527600,60.86
"60beb4e6a44d2d0b2d4b31b8","2021-06-07T23:23:04.355Z",1507500,60.06
"60beb4e7a44d2d0b2d4b31ba","2021-06-07T23:38:04.355Z",1507500,60.06
"60beb4e7a44d2d0b2d4b31bc","2021-06-07T23:53:04.355Z",1507500,60.06
"60beb4e8a44d2d0b2d4b31be","2021-06-08T00:08:04.355Z",1507500,60.06
"60bed105a44d2d0b2d4b3277","2021-06-08T00:23:04.823Z",1507500,60.06
"60bed105a44d2d0b2d4b3279","2021-06-08T00:38:04.823Z",1487400,59.26
"60bed106a44d2d0b2d4b327b","2021-06-08T00:53:04.823Z",1487400,59.26
"60bed106a44d2d0b2d4b327d","2021-06-08T01:08:04.823Z",1487400,59.26
"60bed107a44d2d0b2d4b327f","2021-06-08T01:23:04.823Z",1487400,59.26
"60bed107a44d2d0b2d4b3281","2021-06-08T01:38:04.823Z",1487400,59.26
"60bed108a44d2d0b2d4b3283","2021-06-08T01:53:04.823Z",1487400,59.26
"60bed108a44d2d0b2d4b3285","2021-06-08T02:08:04.823Z",1467300,58.46
"60beed26a44d2d0b2d4b3334","2021-06-08T02:23:06.087Z",1467300,58.46
"60beed27a44d2d0b2d4b3336","2021-06-08T02:38:06.087Z",1467300,58.46
"60beed27a44d2d0b2d4b3338","2021-06-08T02:53:06.087Z",1467300,58.46
"60beed28a44d2d0b2d4b333a","2021-06-08T03:08:06.087Z",1467300,58.46
"60beed28a44d2d0b2d4b333c","2021-06-08T03:23:06.087Z",1447200,57.66
"60beed29a44d2d0b2d4b333e","2021-06-08T03:38:06.087Z",1447200,57.66
"60beed29a44d2d0b2d4b3340","2021-06-08T03:53:06.087Z",1447200,57.66
"60beed29a44d2d0b2d4b3342","2021-06-08T04:08:06.087Z",1427100,56.86
"60bf0945a44d2d0b2d4b33ef","2021-06-08T04:23:05.195Z",1427100,56.86
"60bf0946a44d2d0b2d4b33f1","2021-06-08T04:38:05.195Z",1427100,56.86
"60bf0946a44d2d0b2d4b33f3","2021-06-08T04:53:05.195Z",1427100,56.86
"60bf0947a44d2d0b2d4b33f5","2021-06-08T05:08:05.195Z",1427100,56.86
"60bf0947a44d2d0b2d4b33f7","2021-06-08T05:23:05.195Z",1407000,56.06
"60bf0948a44d2d0b2d4b33f9","2021-06-08T05:38:05.195Z",1407000,56.06
"60bf0948a44d2d0b2d4b33fb","2021-06-08T05:53:05.195Z",1407000,56.06
"60bf0949a44d2d0b2d4b33fd","2021-06-08T06:08:05.195Z",1407000,56.06
"60bf255fa44d2d0b2d4b34aa","2021-06-08T06:22:59.108Z",1386900,55.25
"60bf2560a44d2d0b2d4b34ac","2021-06-08T06:37:59.108Z",1386900,55.25
"60bf2560a44d2d0b2d4b34ae","2021-06-08T06:52:59.108Z",1386900,55.25
"60bf2561a44d2d0b2d4b34b0","2021-06-08T07:07:59.108Z",1386900,55.25
"60bf2561a44d2d0b2d4b34b2","2021-06-08T07:22:59.108Z",1386900,55.25
"60bf2562a44d2d0b2d4b34b4","2021-06-08T07:37:59.108Z",1386900,55.25
"60bf2562a44d2d0b2d4b34b6","2021-06-08T07:52:59.108Z",1366800,54.45
"60bf2562a44d2d0b2d4b34b8","2021-06-08T08:07:59.108Z",1366800,54.45
"60bf4186a44d2d0b2d4b3565","2021-06-08T08:23:05.807Z",1366800,54.45
"60bf4186a44d2d0b2d4b3567","2021-06-08T08:38:05.807Z",1366800,54.45
"60bf4187a44d2d0b2d4b3569","2021-06-08T08:53:05.807Z",1366800,54.45
"60bf4187a44d2d0b2d4b356b","2021-06-08T09:08:05.807Z",1366800,54.45
"60bf4188a44d2d0b2d4b356d","2021-06-08T09:23:05.807Z",1346700,53.65
"60bf4188a44d2d0b2d4b356f","2021-06-08T09:38:05.807Z",1346700,53.65
"60bf4189a44d2d0b2d4b3571","2021-06-08T09:53:05.807Z",1346700,53.65
"60bf4189a44d2d0b2d4b3573","2021-06-08T10:08:05.807Z",1346700,53.65
"60bf5da5a44d2d0b2d4b3620","2021-06-08T10:23:05.499Z",1346700,53.65
"60bf5da6a44d2d0b2d4b3622","2021-06-08T10:38:05.499Z",1326600,52.85
"60bf5da6a44d2d0b2d4b3624","2021-06-08T10:53:05.499Z",1326600,52.85
"60bf5da7a44d2d0b2d4b3626","2021-06-08T11:08:05.499Z",1326600,52.85
"60bf5da7a44d2d0b2d4b3628","2021-06-08T11:23:05.499Z",1326600,52.85
"60bf5da8a44d2d0b2d4b362a","2021-06-08T11:38:05.499Z",1306500,52.05
"60bf5da8a44d2d0b2d4b362c","2021-06-08T11:53:05.499Z",1306500,52.05
"60bf5da9a44d2d0b2d4b362e","2021-06-08T12:08:05.499Z",1306500,52.05
"60bf79c7a44d2d0b2d4b36db","2021-06-08T12:23:06.558Z",1306500,52.05
"60bf79c7a44d2d0b2d4b36dd","2021-06-08T12:38:06.558Z",1306500,52.05
"60bf79c7a44d2d0b2d4b36df","2021-06-08T12:53:06.558Z",1306500,52.05
"60bf79c8a44d2d0b2d4b36e1","2021-06-08T13:08:06.558Z",1306500,52.05
"60bf79c8a44d2d0b2d4b36e3","2021-06-08T13:23:06.558Z",1286400,51.25
"60bf79c9a44d2d0b2d4b36e5","2021-06-08T13:38:06.558Z",1286400,51.25
"60bf79c9a44d2d0b2d4b36e7","2021-06-08T13:53:06.558Z",1286400,51.25
"60bf79caa44d2d0b2d4b36e9","2021-06-08T14:08:06.558Z",1286400,51.25
"60bf95e7a44d2d0b2d4b3796","2021-06-08T14:23:06.891Z",1286400,51.25
"60bf95e7a44d2d0b2d4b3798","2021-06-08T14:38:06.891Z",1286400,51.25
"60bf95e8a44d2d0b2d4b379a","2021-06-08T14:53:06.891Z",1266300,50.45
"60bf95e8a44d2d0b2d4b379c","2021-06-08T15:08:06.891Z",1266300,50.45
"60bf95e9a44d2d0b2d4b379e","2021-06-08T15:23:06.891Z",1266300,50.45
"60bf95e9a44d2d0b2d4b37a0","2021-06-08T15:38:06.891Z",1266300,50.45
"60bf95eaa44d2d0b2d4b37a2","2021-06-08T15:53:06.891Z",1266300,50.45
"60bf95eaa44d2d0b2d4b37a4","2021-06-08T16:08:06.891Z",1246200,49.65
"60bfb207a44d2d0b2d4b3851","2021-06-08T16:23:07.242Z",1246200,49.65
"60bfb208a44d2d0b2d4b3853","2021-06-08T16:38:07.242Z",1246200,49.65
"60bfb208a44d2d0b2d4b3855","2021-06-08T16:53:07.242Z",1246200,49.65
"60bfb209a44d2d0b2d4b3857","2021-06-08T17:08:07.242Z",1246200,49.65
"60bfb209a44d2d0b2d4b3859","2021-06-08T17:23:07.242Z",1226100,48.85
"60bfb20aa44d2d0b2d4b385b","2021-06-08T17:38:07.242Z",1226100,48.85
"60bfb20aa44d2d0b2d4b385d","2021-06-08T17:53:07.242Z",1226100,48.85
"60bfb20ba44d2d0b2d4b385f","2021-06-08T18:08:07.242Z",1226100,48.85
"60bfc017a44d2d0b2d4b38bb","2021-06-08T18:23:07.141Z",1226100,48.85
"60bfc018a44d2d0b2d4b38bd","2021-06-08T18:38:07.141Z",1206000,48.05
"60bfc018a44d2d0b2d4b38bf","2021-06-08T18:53:07.141Z",1206000,48.05
"60bfc019a44d2d0b2d4b38c1","2021-06-08T19:08:07.141Z",1206000,48.05
"60bfce26a44d2d0b2d4b3927","2021-06-08T19:23:05.889Z",1206000,48.05
"60bfce26a44d2d0b2d4b3929","2021-06-08T19:38:05.889Z",1206000,48.05
"60bfce27a44d2d0b2d4b392b","2021-06-08T19:53:05.889Z",1206000,48.05
"60bfce27a44d2d0b2d4b392d","2021-06-08T20:08:05.889Z",1185900,47.25
"60bfea47a44d2d0b2d4b39d2","2021-06-08T20:23:07.441Z",1185900,47.25
"60bfea48a44d2d0b2d4b39d4","2021-06-08T20:38:07.441Z",1185900,47.25
"60bfea48a44d2d0b2d4b39d6","2021-06-08T20:53:07.441Z",1165800,46.45
"60bfea49a44d2d0b2d4b39d8","2021-06-08T21:08:07.441Z",1185900,47.25
"60bfea49a44d2d0b2d4b39da","2021-06-08T21:23:07.441Z",1165800,46.45
"60bfea4aa44d2d0b2d4b39dc","2021-06-08T21:38:07.441Z",1165800,46.45
"60bfea4aa44d2d0b2d4b39de","2021-06-08T21:53:07.441Z",1165800,46.45
"60bfea4ba44d2d0b2d4b39e0","2021-06-08T22:08:07.441Z",1165800,46.45
"60c00668a44d2d0b2d4b3a8d","2021-06-08T22:23:07.761Z",1145700,45.65
"60c00668a44d2d0b2d4b3a8f","2021-06-08T22:38:07.761Z",1145700,45.65
"60c00669a44d2d0b2d4b3a91","2021-06-08T22:53:07.761Z",1145700,45.65
"60c00669a44d2d0b2d4b3a93","2021-06-08T23:08:07.761Z",1145700,45.65
"60c0066aa44d2d0b2d4b3a95","2021-06-08T23:23:07.761Z",1145700,45.65
"60c0066aa44d2d0b2d4b3a97","2021-06-08T23:38:07.761Z",1125600,44.84
"60c0066ba44d2d0b2d4b3a99","2021-06-08T23:53:07.761Z",1125600,44.84
"60c0066ba44d2d0b2d4b3a9b","2021-06-09T00:08:07.761Z",1125600,44.84
"60c02283a44d2d0b2d4b3b48","2021-06-09T00:23:03.164Z",1125600,44.84
"60c02284a44d2d0b2d4b3b4a","2021-06-09T00:38:03.164Z",1125600,44.84
"60c02284a44d2d0b2d4b3b4c","2021-06-09T00:53:03.164Z",1105500,44.04
"60c02285a44d2d0b2d4b3b4e","2021-06-09T01:08:03.164Z",1105500,44.04
"60c02285a44d2d0b2d4b3b50","2021-06-09T01:23:03.164Z",1105500,44.04
"60c02286a44d2d0b2d4b3b52","2021-06-09T01:38:03.164Z",1105500,44.04
"60c02286a44d2d0b2d4b3b54","2021-06-09T01:53:03.164Z",1105500,44.04
"60c02287a44d2d0b2d4b3b56","2021-06-09T02:08:03.164Z",1085400,43.24
"60c03ea8a44d2d0b2d4b3c03","2021-06-09T02:23:08.247Z",1085400,43.24
"60c03ea9a44d2d0b2d4b3c05","2021-06-09T02:38:08.247Z",1085400,43.24
"60c03ea9a44d2d0b2d4b3c07","2021-06-09T02:53:08.247Z",1085400,43.24
"60c03eaaa44d2d0b2d4b3c09","2021-06-09T03:08:08.247Z",1065300,42.44
"60c03eaaa44d2d0b2d4b3c0b","2021-06-09T03:23:08.247Z",1065300,42.44
"60c03eaba44d2d0b2d4b3c0d","2021-06-09T03:38:08.247Z",1065300,42.44
"60c03eaba44d2d0b2d4b3c0f","2021-06-09T03:53:08.247Z",1045200,41.64
"60c03eaca44d2d0b2d4b3c11","2021-06-09T04:08:08.247Z",1045200,41.64
"60c05ac8a44d2d0b2d4b3cbe","2021-06-09T04:23:08.286Z",1045200,41.64
"60c05ac9a44d2d0b2d4b3cc0","2021-06-09T04:38:08.286Z",1045200,41.64
"60c05ac9a44d2d0b2d4b3cc2","2021-06-09T04:53:08.286Z",1045200,41.64
"60c05acaa44d2d0b2d4b3cc4","2021-06-09T05:08:08.286Z",1025100,40.84
"60c05acaa44d2d0b2d4b3cc6","2021-06-09T05:23:08.286Z",1045200,41.64
"60c05acba44d2d0b2d4b3cc8","2021-06-09T05:38:08.286Z",1025100,40.84
"60c05acba44d2d0b2d4b3cca","2021-06-09T05:53:08.286Z",1025100,40.84
"60c05acca44d2d0b2d4b3ccc","2021-06-09T06:08:08.286Z",1025100,40.84
"60c076e9a44d2d0b2d4b3d79","2021-06-09T06:23:08.857Z",1005000,40.04
"60c076e9a44d2d0b2d4b3d7b","2021-06-09T06:38:08.857Z",1025100,40.84
"60c076eaa44d2d0b2d4b3d7d","2021-06-09T06:53:08.857Z",1005000,40.04
"60c076eaa44d2d0b2d4b3d7f","2021-06-09T07:08:08.857Z",1005000,40.04
"60c076eba44d2d0b2d4b3d81","2021-06-09T07:23:08.857Z",1005000,40.04
"60c076eba44d2d0b2d4b3d83","2021-06-09T07:38:08.857Z",1005000,40.04
"60c076eca44d2d0b2d4b3d85","2021-06-09T07:53:08.857Z",984900,39.24
"60c076eca44d2d0b2d4b3d87","2021-06-09T08:08:08.857Z",1005000,40.04
"60c09309a44d2d0b2d4b3e34","2021-06-09T08:23:08.884Z",984900,39.24
"60c09309a44d2d0b2d4b3e36","2021-06-09T08:38:08.884Z",984900,39.24
"60c0930aa44d2d0b2d4b3e38","2021-06-09T08:53:08.884Z",984900,39.24
"60c0930aa44d2d0b2d4b3e3a","2021-06-09T09:08:08.884Z",964800,38.44
"60c0930ba44d2d0b2d4b3e3c","2021-06-09T09:23:08.884Z",964800,38.44
"60c0930ba44d2d0b2d4b3e3e","2021-06-09T09:38:08.884Z",964800,38.44
"60c0930ca44d2d0b2d4b3e40","2021-06-09T09:53:08.884Z",964800,38.44
"60c0930ca44d2d0b2d4b3e42","2021-06-09T10:08:08.884Z",964800,38.44
"60c0af29a44d2d0b2d4b3eef","2021-06-09T10:23:08.946Z",944700,37.64
"60c0af29a44d2d0b2d4b3ef1","2021-06-09T10:38:08.946Z",944700,37.64
"60c0af2aa44d2d0b2d4b3ef3","2021-06-09T10:53:08.946Z",944700,37.64
"60c0af2aa44d2d0b2d4b3ef5","2021-06-09T11:08:08.946Z",944700,37.64
"60c0af2ba44d2d0b2d4b3ef7","2021-06-09T11:23:08.946Z",944700,37.64
"60c0af2ba44d2d0b2d4b3ef9","2021-06-09T11:38:08.946Z",944700,37.64
"60c0af2ca44d2d0b2d4b3efb","2021-06-09T11:53:08.946Z",944700,37.64
"60c0af2ca44d2d0b2d4b3efd","2021-06-09T12:08:08.946Z",924600,36.84
"60c0cb49a44d2d0b2d4b3faa","2021-06-09T12:23:09.213Z",924600,36.84
"60c0cb4aa44d2d0b2d4b3fac","2021-06-09T12:38:09.213Z",924600,36.84
"60c0cb4aa44d2d0b2d4b3fae","2021-06-09T12:53:09.213Z",924600,36.84
"60c0cb4ba44d2d0b2d4b3fb0","2021-06-09T13:08:09.213Z",904500,36.04
"60c0cb4ba44d2d0b2d4b3fb2","2021-06-09T13:23:09.213Z",904500,36.04
"60c0cb4ca44d2d0b2d4b3fb4","2021-06-09T13:38:09.213Z",904500,36.04
"60c0cb4ca44d2d0b2d4b3fb6","2021-06-09T13:53:09.213Z",904500,36.04
"60c0cb4da44d2d0b2d4b3fb8","2021-06-09T14:08:09.213Z",904500,36.04
"60c0e769a44d2d0b2d4b4065","2021-06-09T14:23:09.462Z",904500,36.04
"60c0e76aa44d2d0b2d4b4067","2021-06-09T14:38:09.462Z",884400,35.24
"60c0e76aa44d2d0b2d4b4069","2021-06-09T14:53:09.462Z",884400,35.24
"60c0e76ba44d2d0b2d4b406b","2021-06-09T15:08:09.462Z",884400,35.24
"60c0e76ba44d2d0b2d4b406d","2021-06-09T15:23:09.462Z",884400,35.24
"60c0e76ca44d2d0b2d4b406f","2021-06-09T15:38:09.462Z",864300,34.43
"60c0e76ca44d2d0b2d4b4071","2021-06-09T15:53:09.462Z",864300,34.43
"60c0e76da44d2d0b2d4b4073","2021-06-09T16:08:09.462Z",864300,34.43
"60c1038aa44d2d0b2d4b4120","2021-06-09T16:23:10.031Z",864300,34.43
"60c1038aa44d2d0b2d4b4122","2021-06-09T16:38:10.031Z",844200,33.63
"60c1038ba44d2d0b2d4b4124","2021-06-09T16:53:10.031Z",864300,34.43
"60c1038ba44d2d0b2d4b4126","2021-06-09T17:08:10.031Z",864300,34.43
"60c1038ca44d2d0b2d4b4128","2021-06-09T17:23:10.031Z",864300,34.43
"60c1038ca44d2d0b2d4b412a","2021-06-09T17:38:10.031Z",844200,33.63
"60c1038da44d2d0b2d4b412c","2021-06-09T17:53:10.031Z",844200,33.63
"60c1038da44d2d0b2d4b412e","2021-06-09T18:08:10.031Z",824100,32.83
"60c1119aa44d2d0b2d4b4193","2021-06-09T18:23:10.104Z",844200,33.63
"60c1119ba44d2d0b2d4b4195","2021-06-09T18:38:10.104Z",824100,32.83
"60c1119ba44d2d0b2d4b4197","2021-06-09T18:53:10.104Z",824100,32.83
"60c1119ca44d2d0b2d4b4199","2021-06-09T19:08:10.104Z",824100,32.83
"60c11fa4a44d2d0b2d4b41f6","2021-06-09T19:23:03.778Z",824100,32.83
"60c11fa4a44d2d0b2d4b41f8","2021-06-09T19:38:03.778Z",824100,32.83
"60c11fa5a44d2d0b2d4b41fa","2021-06-09T19:53:03.778Z",804000,32.03
"60c11fa5a44d2d0b2d4b41fc","2021-06-09T20:08:03.778Z",824100,32.83
"60c13bcaa44d2d0b2d4b42a1","2021-06-09T20:23:10.299Z",783900,31.23
"60c13bcba44d2d0b2d4b42a3","2021-06-09T20:38:10.299Z",804000,32.03
"60c13bcba44d2d0b2d4b42a5","2021-06-09T20:53:10.299Z",804000,32.03
"60c13bcca44d2d0b2d4b42a7","2021-06-09T21:08:10.299Z",804000,32.03
"60c13bcca44d2d0b2d4b42a9","2021-06-09T21:23:10.299Z",783900,31.23
"60c13bcda44d2d0b2d4b42ab","2021-06-09T21:38:10.299Z",763800,30.43
"60c13bcda44d2d0b2d4b42ad","2021-06-09T21:53:10.299Z",763800,30.43
"60c13bcea44d2d0b2d4b42af","2021-06-09T22:08:10.299Z",783900,31.23
"60c157eba44d2d0b2d4b435c","2021-06-09T22:23:10.676Z",763800,30.43
"60c157eba44d2d0b2d4b435e","2021-06-09T22:38:10.676Z",763800,30.43
"60c157eca44d2d0b2d4b4360","2021-06-09T22:53:10.676Z",763800,30.43
"60c157eca44d2d0b2d4b4362","2021-06-09T23:08:10.676Z",743700,29.63
"60c157eda44d2d0b2d4b4370","2021-06-09T23:23:10.676Z",743700,29.63
"60c157eda44d2d0b2d4b4372","2021-06-09T23:38:10.676Z",743700,29.63
"60c157eea44d2d0b2d4b4374","2021-06-09T23:53:10.676Z",743700,29.63
"60c157eea44d2d0b2d4b4376","2021-06-10T00:08:10.676Z",743700,29.63
"60c1740ba44d2d0b2d4b4423","2021-06-10T00:23:10.836Z",743700,29.63
"60c1740ba44d2d0b2d4b4425","2021-06-10T00:38:10.836Z",723600,28.83
"60c1740ca44d2d0b2d4b4427","2021-06-10T00:53:10.836Z",723600,28.83
"60c1740ca44d2d0b2d4b4429","2021-06-10T01:08:10.836Z",723600,28.83
"60c1740da44d2d0b2d4b442b","2021-06-10T01:23:10.836Z",723600,28.83
"60c1740da44d2d0b2d4b442d","2021-06-10T01:38:10.836Z",723600,28.83
"60c1740ea44d2d0b2d4b442f","2021-06-10T01:53:10.836Z",703500,28.03
"60c1740ea44d2d0b2d4b4431","2021-06-10T02:08:10.836Z",703500,28.03
"60c1902ba44d2d0b2d4b44ea","2021-06-10T02:23:11.210Z",703500,28.03
"60c1902ca44d2d0b2d4b44ec","2021-06-10T02:38:11.210Z",703500,28.03
"60c1902ca44d2d0b2d4b44ee","2021-06-10T02:53:11.210Z",703500,28.03
"60c1902da44d2d0b2d4b44f0","2021-06-10T03:08:11.210Z",703500,28.03
"60c1902da44d2d0b2d4b44f2","2021-06-10T03:23:11.210Z",683400,27.23
"60c1902ea44d2d0b2d4b44f4","2021-06-10T03:38:11.210Z",663300,26.43
"60c1902ea44d2d0b2d4b44f6","2021-06-10T03:53:11.210Z",663300,26.43
"60c1902fa44d2d0b2d4b44f8","2021-06-10T04:08:11.210Z",663300,26.43
"60c1ac4aa44d2d0b2d4b45a5","2021-06-10T04:23:10.357Z",643200,25.63
"60c1ac4ba44d2d0b2d4b45a7","2021-06-10T04:38:10.357Z",643200,25.63
"60c1ac4ba44d2d0b2d4b45a9","2021-06-10T04:53:10.357Z",663300,26.43
"60c1ac4ca44d2d0b2d4b45ab","2021-06-10T05:08:10.357Z",663300,26.43
"60c1ac4ca44d2d0b2d4b45ad","2021-06-10T05:23:10.357Z",643200,25.63
"60c1ac4da44d2d0b2d4b45af","2021-06-10T05:38:10.357Z",623100,24.82
"60c1ac4da44d2d0b2d4b45b1","2021-06-10T05:53:10.357Z",623100,24.82
"60c1ac4ea44d2d0b2d4b45b3","2021-06-10T06:08:10.357Z",643200,25.63
"60c1c86ca44d2d0b2d4b4660","2021-06-10T06:23:11.598Z",623100,24.82
"60c1c86ca44d2d0b2d4b4662","2021-06-10T06:38:11.598Z",623100,24.82
"60c1c86da44d2d0b2d4b4664","2021-06-10T06:53:11.598Z",623100,24.82
"60c1c86da44d2d0b2d4b4666","2021-06-10T07:08:11.598Z",623100,24.82
"60c1c86da44d2d0b2d4b4668","2021-06-10T07:23:11.598Z",603000,24.02
"60c1c86ea44d2d0b2d4b466a","2021-06-10T07:38:11.598Z",603000,24.02
"60c1c86ea44d2d0b2d4b466c","2021-06-10T07:53:11.598Z",603000,24.02
"60c1c86fa44d2d0b2d4b466e","2021-06-10T08:08:11.598Z",582900,23.22
"60c1e48ba44d2d0b2d4b471b","2021-06-10T08:23:10.898Z",603000,24.02
"60c1e48ba44d2d0b2d4b471d","2021-06-10T08:38:10.898Z",603000,24.02
"60c1f006a44d2d0b2d4b4789","2021-06-10T08:42:10.136Z",562800,22.42
"60c1e48ca44d2d0b2d4b471f","2021-06-10T08:53:10.898Z",603000,24.02
"60c1f007a44d2d0b2d4b478b","2021-06-10T08:57:10.136Z",562800,22.42
"60c1e48ca44d2d0b2d4b4721","2021-06-10T09:08:10.898Z",603000,24.02
"60c1f007a44d2d0b2d4b478d","2021-06-10T09:12:10.136Z",562800,22.42
"60c1e48da44d2d0b2d4b4723","2021-06-10T09:23:10.898Z",582900,23.22
"60c1f008a44d2d0b2d4b478f","2021-06-10T09:27:10.136Z",562800,22.42
"60c1e48da44d2d0b2d4b4725","2021-06-10T09:38:10.898Z",562800,22.42
"60c1f008a44d2d0b2d4b4791","2021-06-10T09:42:10.136Z",562800,22.42
"60c1e48ea44d2d0b2d4b4727","2021-06-10T09:53:10.898Z",562800,22.42
"60c1f009a44d2d0b2d4b4793","2021-06-10T09:57:10.136Z",562800,22.42
"60c1e48ea44d2d0b2d4b4729","2021-06-10T10:08:10.898Z",582900,23.22
"60c1f009a44d2d0b2d4b4795","2021-06-10T10:12:10.136Z",562800,22.42
"60c200aca44d2d0b2d4b4855","2021-06-10T10:23:11.759Z",562800,22.42
"60c1f00aa44d2d0b2d4b4797","2021-06-10T10:27:10.136Z",562800,22.42
"60c200aca44d2d0b2d4b4863","2021-06-10T10:38:11.759Z",562800,22.42
"60c1f00aa44d2d0b2d4b4799","2021-06-10T10:42:10.136Z",663300,26.43
"60c200ada44d2d0b2d4b4865","2021-06-10T10:53:11.759Z",562800,22.42
"60c1f00ba44d2d0b2d4b479b","2021-06-10T10:57:10.136Z",884400,35.24
"60c200ada44d2d0b2d4b4867","2021-06-10T11:08:11.759Z",2030100,80.88
"60c200aea44d2d0b2d4b4877","2021-06-10T11:23:11.759Z",2030100,80.88
"60c200aea44d2d0b2d4b4879","2021-06-10T11:38:11.759Z",2010000,80.08
"60c200afa44d2d0b2d4b487b","2021-06-10T11:53:11.759Z",1989900,79.28
"60c200afa44d2d0b2d4b487f","2021-06-10T12:08:11.759Z",1989900,79.28
"60c21cc7a44d2d0b2d4b4938","2021-06-10T12:23:06.600Z",1989900,79.28
"60c21cc7a44d2d0b2d4b493a","2021-06-10T12:38:06.600Z",2010000,80.08
"60c21cc8a44d2d0b2d4b493c","2021-06-10T12:53:06.600Z",2010000,80.08
"60c21cc8a44d2d0b2d4b493e","2021-06-10T13:08:06.600Z",1969800,78.48
"60c21cc9a44d2d0b2d4b4940","2021-06-10T13:23:06.600Z",1969800,78.48
"60c21cc9a44d2d0b2d4b4942","2021-06-10T13:38:06.600Z",1969800,78.48
"60c21cc9a44d2d0b2d4b4944","2021-06-10T13:53:06.600Z",1969800,78.48
"60c21ccaa44d2d0b2d4b4946","2021-06-10T14:08:06.600Z",1989900,79.28
"60c238eda44d2d0b2d4b49f3","2021-06-10T14:23:12.920Z",1969800,78.48
"60c238eda44d2d0b2d4b49f5","2021-06-10T14:38:12.920Z",1949700,77.68
"60c238eea44d2d0b2d4b49f7","2021-06-10T14:53:12.920Z",1969800,78.48
"60c238eea44d2d0b2d4b49f9","2021-06-10T15:08:12.920Z",1949700,77.68
"60c238efa44d2d0b2d4b49fb","2021-06-10T15:23:12.920Z",1949700,77.68
"60c238efa44d2d0b2d4b49fd","2021-06-10T15:38:12.920Z",1949700,77.68
"60c238f0a44d2d0b2d4b49ff","2021-06-10T15:53:12.920Z",1949700,77.68
"60c238f0a44d2d0b2d4b4a01","2021-06-10T16:08:12.920Z",1949700,77.68
"60c2550da44d2d0b2d4b4aae","2021-06-10T16:23:13.521Z",1949700,77.68
"60c2550ea44d2d0b2d4b4ab0","2021-06-10T16:38:13.521Z",1949700,77.68
"60c2550ea44d2d0b2d4b4ab2","2021-06-10T16:53:13.521Z",1929600,76.88
"60c2550fa44d2d0b2d4b4ab4","2021-06-10T17:08:13.521Z",1929600,76.88
"60c2550fa44d2d0b2d4b4ab6","2021-06-10T17:23:13.521Z",1929600,76.88
"60c25510a44d2d0b2d4b4ab8","2021-06-10T17:38:13.521Z",1929600,76.88
"60c25510a44d2d0b2d4b4aba","2021-06-10T17:53:13.521Z",1929600,76.88
"60c25511a44d2d0b2d4b4abc","2021-06-10T18:08:13.521Z",1909500,76.08
"60c2631ea44d2d0b2d4b4b21","2021-06-10T18:23:13.688Z",1909500,76.08
"60c2631ea44d2d0b2d4b4b23","2021-06-10T18:38:13.688Z",1889400,75.27
"60c2631fa44d2d0b2d4b4b25","2021-06-10T18:53:13.688Z",1909500,76.08
"60c2631fa44d2d0b2d4b4b27","2021-06-10T19:08:13.688Z",1909500,76.08
"60c2712da44d2d0b2d4b4b84","2021-06-10T19:23:13.300Z",1889400,75.27
"60c2712ea44d2d0b2d4b4b86","2021-06-10T19:38:13.300Z",1889400,75.27
"60c2712ea44d2d0b2d4b4b88","2021-06-10T19:53:13.300Z",1889400,75.27
"60c2712fa44d2d0b2d4b4b8a","2021-06-10T20:08:13.300Z",1889400,75.27
"60c28d4ea44d2d0b2d4b4c2f","2021-06-10T20:23:13.684Z",1869300,74.47
"60c28d4ea44d2d0b2d4b4c31","2021-06-10T20:38:13.684Z",1869300,74.47
"60c28d4fa44d2d0b2d4b4c33","2021-06-10T20:53:13.684Z",1869300,74.47
"60c28d4fa44d2d0b2d4b4c35","2021-06-10T21:08:13.684Z",1869300,74.47
"60c28d50a44d2d0b2d4b4c37","2021-06-10T21:23:13.684Z",1869300,74.47
"60c28d50a44d2d0b2d4b4c39","2021-06-10T21:38:13.684Z",1849200,73.67
"60c28d51a44d2d0b2d4b4c3b","2021-06-10T21:53:13.684Z",1849200,73.67
"60c28d51a44d2d0b2d4b4c3d","2021-06-10T22:08:13.684Z",1849200,73.67
